Gene ID 1,Gene ID 2
9919,55011
4602,6886
1460,3692
10657,6453
51377,7534
51614,55711
3964,6522
216274,3861
5978,229906
3316,498
3192,53938
25998,6731
29103,171483
10482,4983
6776,2690
4702,4708
10142,115572
9738,54801
4929,5901
50619,387
8099,114932
12166,7589
7311,79594
22913,84292
8239,7791
51564,7529
5300,4088
1956,4141
27163,89944
6320,329
5908,83593
6790,414899
155971,84331
3654,1468
1026,23020
9702,3181
9184,10910
4092,8312
8087,8087
9636,2526
1994,2773
1215,1906
3301,55588
9531,134288
5990,5991
10765,54894
5204,60682
7283,9738
850620,23062
3309,22826
26370,10963
6132,222194
5340,3827
51614,88455
54575,7923
145508,613
3394,2873
74470,5576
64073,351
7514,6242
6504,7026
3801,84256
11143,29911
11339,283385
4086,6497
4914,10059
57333,6778
4528,84172
64837,26521
56289,30849
26260,64771
5931,26354
23404,54464
509,6191
23363,4928
3782,5868
26260,5756
4686,6643
4023,5451
6118,1213
29964,253128
1969,2885
122481,27238
1666,3295
2241,386618
6118,6143
1994,10983
3654,9531
3615,58533
2597,5901
79867,493856
672,5933
10987,85358
1994,255967
7702,57473
27338,1387
136371,2010
51143,51663
8200,659
604,5371
27330,163183
56288,84552
94234,2976
890,10807
23013,64783
51602,6128
196374,9578
10499,5595
69259,3842
2668,79018
9372,23613
8896,6432
6228,6187
5931,8243
10951,7448
4113,6161
2,51013
80335,5499
7185,90678
11100,11161
1593,2194
11461,22832
7919,9343
79005,440295
286827,340481
9146,553115
10270,8607
80349,3099
3745,9312
8295,9969
5725,56681
6648,7020
7083,10381
154,2316
8065,25939
54464,23063
155871,8535
5954,5250
4736,7533
5577,50813
12469,79031
117584,4744
4093,147664
329,54101
1386,11340
10320,2959
5598,3326
9820,22948
23786,286753
79867,23344
6480,7184
8214,55906
56916,9782
2099,8218
54069,727764
55036,351
2982,5152
9146,114879
2260,23371
55599,6632
2879,2280
25,6091
23462,51009
1488,8290
1956,22931
170572,10550
23549,64759
7520,7536
6774,63922
2801,84934
60485,5859
79159,51121
10254,7415
1406,91694
80764,10528
6405,8829
4077,5336
6117,7073
79594,386681
998,7385
6809,9372
56616,56616
54919,6241
51263,6182
10569,9775
7514,55095
57819,6626
23521,6171
26994,4646
3251,285672
4361,5725
8408,5564
7375,51690
27258,84316
30008,100128554
26123,84317
1647,51100
5105,6950
64968,6721
5495,84993
9235,7704
6672,2113
7381,9349
5705,24144
7874,9709
55143,4621
4914,55697
9657,3312
3927,220004
5036,6132
8358,8362
4116,10286
9441,55840
90427,146664
1026,10318
9777,10067
3611,80305
3226,23165
25802,60
3881,5585
29997,64061
27033,165140
5905,10623
2932,11244
5329,9215
5886,829770
2171,5564
10809,1457
100132285,124220
166,3185
7514,10362
28956,57521
200728,6059
166,3182
9532,27185
20174,57132
60675,64114
6045,983
114,5138
4914,10480
54913,79897
6667,8578
54331,57521
51474,23191
208,57761
2054,63908
3215,3885
3437,9694
4093,51676
22003,3983
3939,6390
353143,386680
1915,6142
81876,7879
203068,430
641,79585
2515,1410
1374,387
23499,5711
6182,6183
55832,81627
6462,5730
55835,5116
53407,60561
5530,4678
10482,1431
20174,79913
28998,64978
4670,23392
1019,8621
2026,311
254187,256646
50838,51343
79172,79682
6997,10296
10884,57129
6950,22948
26262,23446
3170,4284
5450,6582
58477,53407
3312,4660
26173,65123
3396,7384
6917,23168
16709,2058
4343,84271
4255,3320
26146,81
7004,125115
22601,8487
1368,3040
7337,55898
51547,6624
1051,6670
54869,71
26270,554313
5568,6790
55967,4700
259,3170
6788,207
10000,1027
54474,54474
8544,1072
59271,118987
1080,7020
516,93974
64843,64843
142689,11051
28952,51637
2302,11339
8453,10049
444874,8878
161742,6839
2010,3030
6181,7849
1108,65125
6714,64866
10480,9736
22976,29945
79621,10617
2026,3297
5727,11060
16,7534
3866,127703
868,6850
3178,51335
2946,2944
4580,54927
26260,10298
599,637
51547,10487
1263,1263
1399,8471
2339,3265
4697,7384
27040,920
23759,51362
1025,2903
339229,205
11064,57662
7088,7090
55603,9496
978,7706
11051,58517
5378,84249
9531,7389
14182,3069
5335,8527
1080,5692
1894,9604
10865,64518
1398,56147
26156,5094
81851,196472
10487,10627
8764,57562
9099,283234
3029,8659
4093,6625
6118,675
1789,1385
7419,521
10197,55668
9551,5819
433,643853
2932,4791
6714,6622
1944,2044
5094,6626
51592,862
116840,22931
9647,8874
51026,9780
10989,9513
6130,6228
26354,6157
6134,5442
3309,26517
7442,867
4686,84321
25942,6878
4790,7532
4255,6749
1778,998
2878,36
79982,3306
10277,8882
5307,83719
79003,3240
3437,3437
23612,6185
23451,57418
65062,81494
5191,908
2873,7157
9646,6921
6873,6878
699,11030
84688,60491
85280,353145
9349,6229
10449,285590
65125,9734
8517,64062
22885,24144
79143,171546
10611,5887
2335,2192
11190,63967
22981,55388
6629,9092
3698,3698
79930,89891
151636,83737
6911,146664
7168,1152
6134,10436
8450,7090
645455,5567
27023,7515
9541,151963
5493,839
2152,5584
688,92552
55366,345630
9218,10390
14688,55970
10452,4580
54165,6637
409,3190
54575,51806
1915,4697
3280,3398
728642,10794
55168,84545
5521,7428
2064,8428
6430,84991
63932,58509
1026,11007
3845,5290
8503,9757
2146,2171
7514,220213
10971,9859
51547,9414
9099,56658
66661,4839
7276,55611
79876,10226
348,90580
10540,83658
4695,4723
6790,10383
6389,4695
51341,4792
2219,26470
4734,8607
11331,57407
11017,8563
6733,84433
64748,257160
127,501
6208,8883
51616,6908
5408,8513
2521,3190
27292,6154
8452,90135
23043,808
1522,337968
55660,7307
705,23641
1994,57190
10490,23066
57418,54881
9470,54550
11342,7297
2099,9908
51639,6158
64786,528
51547,2335
5691,10197
57019,7965
3280,5590
115572,402381
5518,10179
6733,57035
26926,1340
60312,60312
57504,53615
320271,27245
6143,6181
34,847
9404,167838
51496,6921
7024,9360
1059,9589
3306,5692
3065,2703359
7040,84648
3853,5521
1337,29796
23149,56915
9869,23512
25924,3725
730394,2581
4223,390535
4645,80256
5563,8243
2879,4199
6955,3105
4184,387266
4914,55526
1974,3646
8649,51651
324,3880
5891,57418
1584,5978
10097,5905
23451,55003
3178,10594
81850,117144
57794,7070
4100,10016
1785,57630
7185,9724
7157,23093
2145,23512
9820,811
22864,54507
7068,79718
80195,84283
10666,3689
284131,10576
81851,386682
55630,2820
8646,8825
5328,5345
134492,5355
9662,55094
4163,8665
10482,10131
11224,54881
8454,5693
51205,3611
51026,55967
6208,6189
8480,5557
6117,6596
4791,5134
5413,79666
5728,11059
4609,9330
91,4087
4038,55022
801,8924
811,8793
10569,220988
10987,54798
27316,115416
81889,130507
4624,94005
256380,80204
4670,114823
2100,8554
1017,1108
27077,10190
988,7307
2271,55968
2669,339834
9260,832
51639,6228
2239,2247
1994,91369
5598,5590
11030,23623
3187,8344
114928,259266
55038,331
3159,1051
4747,23028
4914,64762
5719,3181
23013,27336
29796,4725
117178,9857
7514,54509
9282,55075
8899,6628
3054,80764
343035,55471
51259,9482
58524,83895
17913,3709
5325,5325
55283,489
22976,51434
55536,64170
26015,11321
26058,914
3783746,1615
3887,4223
1717,708
80320,84315
103573,2170
4914,5713
27023,1877
6175,8087
317,837
79047,388677
10929,353323
10069,10320
3866,5108
3958,9360
75788,7323
4193,83593
10600,8337
6367,1410
84988,29085
55646,6202
1495,1756
5903,7157
26380,1407
23390,1915
10980,7251
5425,7153
3215,129401
10101,388677
2547,7812
67052,57224
79583,5802
145508,26005
140690,7917
3224,6714
8452,55914
9463,57050
74322,4841
7799,8350
6774,4067
10284,6872
8883,328
80020,2010
3801,3853
4286,22797
6314,2202
8655,154865
2810,26986
51146,728378
3609,8349
2064,5921
4179,4478
3550,26227
51282,158399
117178,55094
55656,65264
10013,622
84726,10444
51097,51247
8761,6142
2023,3065
3107,81533
2874,27158
171023,351
5705,6667
116541,55168
9949,10241
2342,10024
2648,2624
22318,91351
10943,5591
83755,164127
23028,6872
9146,93487
22839,274
4881,5567
8631,5289
3074,9329
3178,56300
4914,79709
90390,386676
5094,6144
9135,9135
23112,27161
51422,6897
5996,351
10552,811
54033,63948
10539,83595
1017,6950
3575,4067
1021,861
2033,10401
6821,7702
10419,3012
4215,790
23529,23529
9840,7534
108689,4927
60506,3309
26038,53615
1073,18
1457,10987
7157,8615
5886,814994
1032,4223
55362,79939
6165,6732
135892,8878
401036,8065
214597,9306
383295,25852
382406,55970
2832,80262
6871,8667
5689,7185
30011,1508
1837,1756
1443,54557
823,8804
54973,83719
4188,167826
4343,5142
2534,8506
253012,3956
1731,54472
9656,472
10921,79576
3884,23598
337960,386682
14251,286262
54810,1277
29074,92259
54810,7976
7529,65220
2784,2773
975,1073
2114,64928
2002,5600
4436,9156
718,629
10467,85403
6541,89885
7392,7852
4869,23367
3550,6427
3939,18
164153,440295
23291,9641
64841,64841
2885,64714
3881,340359
9531,10013
79727,27339
81876,23673
8540,8443
160364,23184
9343,100151684
7678,386682
30011,51043
1717,5250
10211,4124
1994,79833
6386,11043
752,55280
84271,3839
10075,908
9820,3728
227699,84769
29883,23132
801,811
30011,8986
54930,115106
4869,6194
9611,2113
56257,51747
2300,84259
7531,9891
7514,54663
51146,339123
11222,64975
3693,386682
127254,4193
5626,29087
99375,55832
2688,8343
3115,9054
56949,5430
11017,51340
5888,7341
2335,1982
84418,8766
26524,9532
1655,58517
6635,9716
476,64976
1655,27335
9531,200424
156110,9071
81492,150572
55754,57655
10326,6850
9915,23281
56934,57658
841,57448
2010,6598
26071,351
9020,1326
55069,27089
5125,353323
11193,2547
1616,771
83932,8342
9820,1152
2618,7791
6605,57492
2303,2303
3215,6714
8663,23367
1395,351
51225,64333
1537,4706
29886,80745
18,875
6170,6232
53826,55142
1326,3018
286075,3202
51003,51586
407821,284654
9413,404093
414301,56675
117246,29777
7979,25793
5566,9311
2130,128061
22803,5684
64421,283373
55159,10694
1052,3569
6645,22983
55226,9045
388372,388372
6753,9223
4609,9282
54535,8517
328572,5430
7879,128866
9126,23244
10472,1789
554,5578
10421,23451
60485,9698
51150,8844
5092,57801
2335,1294
3836,28992
1994,23536
57473,3913
7003,5888
22907,9611
2261,6772
17886,11198
8428,203068
596,8678
663,388633
55237,203228
100529063,581
6827,155871
5071,5095
3976,386683
2833,2833
144811,8338
3117,7982
1487,162333
1457,3603
64144,80012
1153,26065
2261,2253
526,9125
3654,92609
4961527,6613
148581,151112
2010,7919
25886,55172
6774,23476
10450,10569
79149,124359
10987,3838
2275,5371
1187,390792
10026,128869
708,7846
2648,2547
6202,51264
1544,1595
3205,7205
7248,6195
4215,8517
53938,6629
55536,386675
1822,84726
5901,6204
7534,7414
51466,51466
7571,10252
7159,8345
586,22930
5879,840
1994,5869
23435,382
1050,6595
10969,6173
23658,6635
1677,4682
11331,26986
124637,1347
5716,5713
7532,23216
57179,79159
10262,10247
50875,2775
10694,4214
3091,391104
7329,5468
10465,10569
9491,29911
1410,213
3885,116835
6130,6235
10528,10153
10783,10856
5705,6881
7321,55658
25788,91647
57534,7156
4961441,8451
226,5170
51390,56947
773,374650
8780,6748
1822,6477
26965,2553
8543,23760
54534,26589
130574,55244
2130,56673
4141,5917
5864,5865
284058,23028
196883,5145
5496,9879
6119,829
10013,55308
51729,9589
10075,80335
2896,4223
11080,4088
25023,921
6477,26121
10492,4711
60673,1314
55352,8294
79677,4288
10014,29753
3815,1213
6934,122183
132320,54915
3320,5859
1022,4155
84440,381
4692,3091
7697,386674
862,90993
81833,10557
3336,10808
8312,1856
51366,10140
4343,10095
648,8655
7979,29901
2271,284001
54165,6204
8454,6125
4311,9584
81631,355
30011,114824
5669,347688
598,598
55054,80342
6047,8772
462,686
1207,8241
1459,3276
7086,22824
4690,8871
5682,5685
3554,220972
51596,7428
1314,6134
7157,995
2494,10499
856087,7341
7353,27243
3066,3066
1080,19672
1173,283373
26123,9197
3125,481
22981,2874
5859,84656
23476,8359
353120,5430
128,4128
75608,200014
55069,5858
11186,8797
26511,54507
11232,55135
25994,57144
22824,23234
1398,3980
10250,1654
7272,10403
112869,26009
773,4753
6128,11103
23790,91624
10435,23157
10159,8940
64462,10142
117178,23112
11338,9984
163,4201
5083,8939
2114,51567
6103,10726
50619,58504
6895,6949
5636,351
890,10016
6925,9470
4772,8091
152185,80817
282323,80196
1159,2593
92342,740
5293,8503
23790,26064
9530,9798
90865,27005
5296,5295
51547,6427
6622,3376
84062,10466
5566,29128
10525,63971
6628,6638
4174,27316
1364,286827
66661,8451
1454,10419
5211,10980
399511,6908
2801,5585
56961,56945
80305,55735
11167,929
56949,94104
5829,7283
6015,80829
4698,4705
10285,8449
1017,10935
3065,4821
25873,6129
3815,4602
6294,7157
159,27236
1936,10946
23608,208643
2483,51362
5097,6744
7283,9129
10594,6208
54512,51642
2122,8409
2260,9564
1398,3326
1488,23144
55577,9948
83987,57805
160851,7188
409,1212
287,7978
10284,6430
26284,1277
286826,1874
8451,10376
54507,55337
5015,11250
22601,51421
3192,9939
9127,9529
71472,7316
5966,55577
9497,85289
8204,6256
839,7185
10769,151903
23200,343930
672,23435
10482,25799
26747,9892
7157,7037
6850,2209
115509,4691
3066,29843
55584,64837
90480,114928
4171,9789
197257,5832
55026,11060
6606,2130
10921,81669
2487,79738
22352,11331
23363,23347
155871,988
100088,203069
19348,140710
8668,5901
8454,6472
5876,51361
13191,55614
7334,54941
22920,5824
13385,51230
9820,2010
6741,5426
1981,7534
162,4915
4914,79577
10452,3308
369,54472
10456,6812
5528,995
81833,5889
599,578
8480,4926
3884,3887
10363,23186
7186,10529
1398,29116
4343,31
7431,84060
6119,7520
5469,9282
3654,10165
9820,539
54443,71
9026,83940
1385,55851
5597,51567
7186,91544
8932,5928
29105,6432
23515,157506
2885,6233
3178,85364
6284,80145
6604,79718
506,55967
83932,10492
11335,9493
10161,10162
54881,6139
10437,3993
54955,84970
58517,8899
6168,728937
3185,51503
2099,10576
6839,5931
84914,125115
79042,51566
51043,2033
8161,2962
100529262,7879
29074,56945
8655,3161
2534,57190
51259,7037
57088,337973
3560,8662
813,54974
11335,6888
7205,202151
26608,8886
57473,334
79148,386682
71978,5518
4222,200081
2885,7360
2064,79142
64805,4535
3009,4015
2146,11052
2091,30968
54476,84959
23450,26608
55655,7518
79635,83878
215387,51540
1173,51454
2332,8886
1387,602
51074,341208
2802,57120
85302,7726
51146,10447
2801,58500
6821,7385
76843,50813
56654,10550
6606,6636
54700,21849
26123,79073
6915,9737
8161,60491
604,3801
11190,55037
55093,84905
51147,7862
10492,10514
64393,80067
1616,80321
2290,9126
2872,7917
22978,9583
28976,6844
8453,6141
5159,5788
28988,30001
65990,55692
10528,5917
5782,51203
104831,523
816,9643
59,6231
6924,285753
515,23028
7536,5371
29946,5090
728689,6206
4756,18209
7297,337968
85302,84073
545,3014
8089,4609
10482,137964
116138,23270
8481,55094
84766,254958
5361,5364
1749,23013
27244,9978
18749,79848
7067,9969
2110,4704
6137,64976
4914,5257
6792,55425
8848,7321
6310,1072
5631,8277
3839,3840
7555,220988
6207,7416
55072,81859
27336,6434
1938,3014
84447,7322
6011,5957
8065,10135
3839,4791
121441,149095
6749,8668
22900,8517
8848,9183
51645,9984
8685,92304
51547,2316
5108,80212
6259,5754
6119,2547
6139,220717
63898,83719
6876,10963
283514,386682
147687,220082
3198,85289
4914,3842
3171,83855
867,3312
9984,29890
6418,8479
7153,983
6271,151056
2639,2885
3192,23173
5584,9266
7316,853906
155908,84790
56886,7184
10399,6217
5683,23404
9463,9847
23560,29997
8266,439
54504,54940
130617,23197
9662,5584
7846,203068
10534,10576
70099,10592
60489,155030
59342,203068
6231,55720
10213,29979
26986,6187
3927,10253
1457,56956
1994,1871
55120,2189
1762,3419
4188,10865
13385,4205
396905,7316
9924,3178
7205,149950
8439,196513
121441,3192
8904,23170
5335,7454
5445,9860
5563,51421
59277,388677
4627,5584
2316,7171
54709,26354
3958,9990
2152,5583
9260,140465
9351,311
7316,20182
56888,23597
1994,155061
10664,3840
55835,64793
57594,144100
10772,1660
1196,29894
2932,4134
23559,4734
147138,7185
3106,6902
968,100188893
10072,10397
84445,128439
5360,51809
84959,10112
4174,54145
1948,55300
54974,55093
87,6232
163786,49856
6748,23072
30835,4046
2886,3032
4014,6707
22919,7798
5583,6876
23517,6431
3007,6122
5108,55835
55272,92856
3845,5900
8078,7317
8065,5358
515,8879
4762,6895
2580,2804
51147,3184
5901,6880
2147,2147
2843,30834
11200,993
4193,9260
79257,2932
2801,4236
1080,27428
26270,8703
70405,29766
8570,2617
3603,23281
8503,133015
115817,353323
1902,976
3326,5591
4703,7169
891,5052
7175,11338
7347,26276
815,89944
1655,4691
10291,10847
26003,65264
269966,5903
2817,2885
22894,125950
112476,414301
57506,80762
19386,100101267
845,1616
155348,4173
9961,85376
5664,823
29946,81857
26052,1277
7428,55249
3066,6599
329,3609
900,4054
10856,6885
2275,4793
4005,23641
2355,9586
9770,708
10159,5972
10487,10152
672,4145
90379,22902
50943,204851
110074,27252
16525,498
59349,132158
7812,171483
28512,7516
11339,54915
27124,80258
284427,2767
10413,7003
55703,55720
10817,2064
2572,10827
8202,1454
11077,266697
7316,856767
920,84993
4292,83861
415117,29110
54716,386680
192159,27339
6401,7094
51741,3550
7529,9710
7514,51329
23008,23386
638,29914
13424,51143
11104,1642
51637,23
66246,23137
523,84342
2033,6095
5701,23304
25864,64785
2801,9129
5600,8354
235626,29993
6595,9275
373,51734
170506,3609
4961527,27044
93436,10576
554223,10671
129285,93627
60,7136
3428,339230
3326,6223
639,333932
10594,79228
71521,4666
6119,10436
7752,54906
11234,3675
7706,2810
8601,23197
51529,999
329,7321
9413,23327
6612,22919
4914,27250
5108,51122
4223,7918
10302,10597
6652,847
54535,117178
5468,4929
920,1654
10982,351
55661,9904
1535,91694
26239,54507
80179,55589
9128,4048
5359,51655
3846,386674
2932,4744
9531,9532
79682,55798
8239,6950
6727,7284
983,29924
2686,222642
23512,29896
1032,26003
8503,2638
8601,200081
64400,7014
8943,27336
23236,8527
19345,9114
8498,80714
64221,84708
3181,6146
4174,8453
80306,260425
3423,1690
10213,5693
3082,2335
25824,10534
3068,56945
67046,1464
3884,8543
95681,7453
54760,6601
22976,55646
8548,154865
9477,79811
30968,27089
23028,2969
4350,22992
20637,6632
4791,6188
10806,7189
7064,7186
27111,55646
9636,79691
10621,9329
2100,56945
10212,100532737
11321,9440
284427,10928
6181,6209
442247,55621
3024,10992
8517,55111
7205,54507
23524,2547
54780,675
218885,23633
4350,5902
7422,14257
9730,7015
6790,1499
3783746,6207
5925,1052
387,5585
580,6426
3480,11311
6804,10228
55233,26524
4914,23246
55832,7307
4582,5159
998,9578
3014,5230
11160,79139
4914,1655
11938,1717
10576,1936
70470,5514
10526,80108
1896,9775
9820,10856
9139,337959
2130,23085
124995,55168
545,55655
151648,5494
10477,4850
1398,5269
7203,65264
22985,8559
49856,5201
56257,9416
1488,4140
10868,10159
83902,199834
2010,7529
10134,351
7514,90459
5245,6135
1488,6191
10389,983
6176,6749
9818,9688
55003,6139
55663,146050
8517,94015
6637,79760
6014,8216
54737,8295
4343,64682
23198,5717
1020,1759
6628,337882
114088,81603
24140,39
3880,3887
1030,23623
138474,6880
21750,10614
1740,84154
7316,5429
9531,51507
3315,1974
5373,29114
79723,288353
63893,9557
84557,5584
79002,9410
4223,8666
2176,10915
7412,23352
16477,57092
11282,7416
63939,80223
83606,83901
4724,4701
399687,10095
23435,1654
22916,8559
269252,2976
2176,5447
79016,116173
55284,55284
55872,57684
155908,23046
60491,256281
3866,9099
5518,6188
23139,6569
57835,6128
83987,4172
10971,9135
672,1025
5819,386675
4654,801
4710,7385
2146,6632
3732,928
2872,9978
310,9757
2734,6156
4535,23521
3216,6303
1659,29105
3205,4089
26088,7314
11167,7048
23710,23411
26747,54331
87,79933
3609,83755
10480,4637
56257,6627
9804,65018
8676,84140
116285,84129
4067,4215
4005,84707
23451,84844
1994,26225
8065,3848
10274,4087
116540,64963
5885,6189
4363,5708
54763,84708
6789,57551
155030,3376
9197,339287
5550,3308
7874,8502
23007,5336
408,1447
2280,573971
9655,64114
7307,8342
8771,356
3039,3043
27236,51631
3146,5591
84950,10419
9586,1386
5214,90411
6303,55848
3265,153090
5495,1021
3265,7074
5563,8079
5499,27238
113130,26140
154,5530
10946,9295
23560,6143
11193,2130
29105,51645
1018,466
2664,55726
7159,83737
6472,55909
3164,5349
4641,11344
22890,10236
4173,23595
4638,58155
55621,1503
51602,7284
228140,25766
6760,57492
55366,4134
3836,121053
57508,284001
10036,6117
3320,4842
84823,5594
27364,27185
50809,10432
868,57630
3993,5930
10569,54819
9463,221424
6184,3419
5864,7077
25895,57805
6181,57062
56475,388512
79691,81890
5910,3265
3801,4236
3183,7534
81567,83755
7514,64419
5496,84991
3310,25822
10606,7360
5700,54464
8548,10524
2823,347734
16709,10970
154865,154865
23759,4236
4697,9349
134359,55142
2243,5345
7353,55666
60528,10527
2033,7913
151194,1778
627,4908
6119,1022
50649,5879
85302,9553
239,3691
165140,386683
4218,30845
158234,51807
1326,1654
1489079,1387
4998,7514
5626,145282
83901,353142
54469,4841
51690,8563
55832,6625
22919,81888
51259,27143
6472,8916
26608,6136
66317,10694
8547,8547
23682,4087
6631,337973
540,7520
4914,5336
227102,10616
5747,5781
10482,79971
64324,7067
4343,11161
3888,7532
1018,664618
2099,5296
26270,682
8266,5094
6721,10401
4914,29087
207,836
6159,6194
3858,374454
23521,6184
116143,5501
4792,56952
8139,90317
5170,26608
7314,29978
353332,388677
4000,6829
11075,5597
9515,25062
6780,10539
11064,811
10454,7311
5211,7132
55967,4535
9531,51466
4914,55226
4067,25904
10985,5591
1017,347
1936,4000
23020,8683
842,3295
11132,142
5894,6338
4914,10163
24144,124460
6645,7402
84661,6594
4171,2746
130617,5706
5616,2597
29904,5600
1642,64426
10987,79595
79446,130074
11279,7514
51616,6872
158078,9587
55898,523
5176,9852
1956,2184
7430,2879
3886,146779
3068,1968
10134,3106
5216,7415
10653,9531
6733,4192
1994,4609
8139,25914
948,3949
5894,9521
6477,7707
10971,11059
11269,822
7879,57498
11052,22985
30836,10524
23368,84296
65003,220963
602,1499
83987,10165
4869,1982
29110,7186
1936,3692
55810,2295
6137,57129
10193,5071
1017,26003
2130,11252
6732,23710
55735,10131
14027,10625
200728,115
6201,9513
79841,80321
1396,124540
203328,3500
3643,5295
4093,55611
84790,91754
10598,10212
10000,2099
9021,9047
8789,1107
29896,200316
2023,10228
10482,6793
378,25898
79959,115950
5001,988
69259,4710
13445,53615
54342,55127
26275,23609
5894,3308
131034,108000
25,9908
2060,8689
284427,23180
79001,346
728689,6229
801,107831
6497,1778
3096,9021
221154,1454
353091,80329
5728,5156
3739,1740
6625,79002
6649,54557
155908,6421
5588,8682
5028,9351
8452,283742
2885,56252
23512,1627
1045,2932
5125,150483
7531,3303
3860,147700
11186,1877
22976,118663
1994,10560
3181,3704
66131,9967
348013,9796
20595,64834
5966,6303
1956,25939
6727,55705
5631,5756
51619,91445
10762,9972
4659,10096
14251,6709
404672,2071
1892,9474
22920,5711
112950,6640
20588,5977
1386,79026
9456,9873
23193,5782
10445,123722
1282,5154
23291,201163
5230,1938
6327,25839
9636,1981
6567,202459
11079,51282
648,1876
84078,3096
7014,58490
1020,1020
55810,23119
8266,10857
6606,6029
55795,58533
7534,6924
1760,4659
6917,23020
6118,2017
27230,202459
4343,51102
55860,58
55832,11103
989,7307
10573,65080
51412,57492
10783,10128
7763,8737
155908,10923
15194,51142
6009,2475
4738,3609
892,4223
120892,6202
6613,7185
3454,23291
10291,851518
9413,56650
23236,3613
159,79624
836,7187
1017,2296
10980,6191
13006,6883
64102,90993
2023,1659
5080,5925
261726,84464
2762,55093
26270,813
7260,738
11161,9641
1459,8100
6157,64969
114609,919
6606,170959
84464,54386
24144,53938
8541,23368
6497,6497
2321,2534
117584,7157
11132,1947
7316,8570
5286,8661
4799,4670
81876,6601
6059,29097
100009298,26133
2147,3053
124637,7385
3778,5578
90,9482
6449,7529
55236,23277
1459,5058
9212,23215
3198,375791
9045,51121
10436,8452
6780,10749
6464,5747
6597,1499
3934,161514
10919,57708
51021,728937
7157,9908
1478,84905
4188,6470
55211,84948
4741,50488
10884,51081
1894,23102
6009,10567
5683,55832
6138,6227
6628,9584
10598,23376
27161,693164
6878,8464
1813,805
10286,51340
2010,64396
11284,4281
2963,2967
5608,9261
11140,728642
4113,10155
1027,672
7412,38
7048,51599
140901,4089
4163,81542
11198,56254
6386,9319
79077,10785
81910,8531
55286,10494
5562,81788
64855,2957
8631,2885
3014,6205
158078,8655
3065,1876
6667,8877
4010,170463
5901,1434
56505,9894
65970,115548
27339,55646
79001,967
9733,5686
58509,6629
10971,6188
4343,23163
3320,3660
26123,23353
3106,4175
79885,10985
4988,9218
5071,3329
5516,5520
836,23493
1785,5216
4188,9907
52690,26153
23786,169026
1892,7534
57489,57562
4609,23037
728,728
405,9321
55012,152217
2869,23196
6462,57126
8216,64895
11345,3251
1725,1725
5966,154881
28960,23632
1659,57187
3623,811
6117,118
26589,51258
10980,3857
10866,351
4609,51129
10552,9918
85285,440023
9530,3306
57332,125115
375775,9604
23426,2891
340204,387921
7316,1329
1628,1050
54,54978
8826,4040
20610,94081
3215,5087
4130,785
65040,1742
8772,7128
51421,83416
10422,4620
1411,11030
5687,5713
7531,80223
10865,147341
24061,113130
7316,56852
197335,23277
1654,1659
7375,158
1956,1933
948,3674
24137,8467
1601,57534
5565,386676
4093,5529
6202,9533
2064,5336
55362,112464
1912,84078
10773,58500
23031,1460
2060,121504
6432,11338
8452,92715
93426,415117
4292,5111
1780,5909
3297,23054
259266,5347
57520,84259
10243,9989
22978,79050
3987,7114
80324,2193
51015,25902
9924,8481
2870,2870
5586,27258
6045,515
23636,29057
3183,6628
3183,6193
67474,5711
287,84033
2653,80025
81631,51088
8508,286053
4286,10213
55660,10915
2099,6136
11043,64745
26608,3326
581,89777
6635,9410
4869,7388
84146,283489
30850,127703
4363,29767
273,51100
26511,79666
7323,5970
2033,4801
154007,6632
6472,399687
22981,51143
6431,8563
2064,660
159,4831
6134,8892
9636,2194
122704,65080
3428,7086
8353,6206
4193,3609
6045,11022
23517,9984
156110,5062
1021,7884
51362,8683
6835,55322
2307,23314
8631,51750
7083,54920
27185,5885
26019,6194
9146,11339
25818,5091
4957,93594
84937,10971
8886,24148
801,23759
6201,51065
4144,51068
2199,3690
8125,10095
7157,2810
9585,2181
13385,55437
65970,7464
27290,54557
107995,8881
5757,3837
54165,7353
4343,6872
267,6400
51213,6154
6508,762
3187,6625
81929,7341
2353,5495
3065,57597
8668,728689
23790,9213
444,10720
5711,5710
3857,3848
7568,23582
91409,10213
9577,7321
2983,5148
358,57409
23013,27339
2987,53
3356,4916
9589,9512
2670,10152
4904,6210
166,6926
6124,6165
4188,255193
51742,64426
29922,60491
8452,3183
5579,65108
4738,1653
131450,401285
10482,3012
3958,4643
23291,5519
7158,23294
5347,9493
4194,11126
98985,283989
3921,7675
51366,2935
10114,355
11171,654364
140461,55662
9020,7187
8481,158
7098,6850
25820,8451
23451,8683
477,7417
4914,23162
2274,22900
29105,6434
3383,203068
2130,2597
10056,6222
6119,11340
8726,6634
4691,51434
10498,55742
25873,9221
6737,5987
10240,84464
1441,1437
51729,5500
3312,7846
126119,7316
8233,351
27316,3608
2885,5077
5987,64782
4086,22905
5902,23435
5915,5915
9636,11273
22905,54838
5880,998
7182,55660
4311,3615
27043,6950
54414,955
10211,55212
7040,2219
4926,6165
6199,10808
10250,9584
23632,8568
57154,8312
84246,892
55630,29095
8836,222229
23326,6314
79159,54989
6293,56243
7711,386676
155871,1029
1994,9929
4171,8836
216,9380
10105,373156
578,396
682,54552
63948,84688
2534,6655
3885,353323
3964,80131
8454,9584
340419,375791
23608,26986
22088,25978
9616,8450
5936,4670
145508,55094
